iter num.topics likelihood alpha gamma
8651 3 -3122.54 0.0542325 0.0496517
8652 3 -3119.15 0.0658679 1.01461
8653 3 -3151.48 0.0763633 0.266876
8654 3 -3169.25 0.103007 0.924165
8655 3 -3190.53 0.0938614 0.122564
8656 3 -3184.55 0.125204 0.49965
8657 3 -3212.52 0.0913889 0.765955
8658 2 -3175.61 0.113672 0.455688
8659 2 -3200.68 0.0937741 0.870041
8660 2 -3191.41 0.0889606 0.134955
8661 2 -3168.19 0.080948 0.411768
8662 2 -3126.85 0.0621351 0.213726
8663 2 -3132.41 0.0848656 0.339038
8664 2 -3110.01 0.0557442 0.437855
8665 2 -3089.25 0.0571053 0.24883
8666 2 -3083.22 0.0361241 0.17538
8667 2 -3100.9 0.0338033 0.336281
8668 2 -3108.29 0.0535511 0.322588
8669 2 -3108.56 0.0663721 0.560188
8670 2 -3131.09 0.0650038 0.31578
8671 2 -3123.65 0.0658974 0.316115
8672 2 -3117 0.0547701 0.225618
8673 2 -3096.21 0.0395279 0.111626
8674 2 -3080.18 0.0391998 0.249225
8675 2 -3078.91 0.0355523 0.699646
8676 2 -3110.58 0.0545283 0.214639
8677 2 -3082.6 0.0426854 0.138009
8678 2 -3125.48 0.0623073 0.0349703
8679 2 -3131.61 0.0580796 0.153875
8680 2 -3089.41 0.0489005 0.270993
8681 2 -3129.17 0.0807215 0.168433
8682 2 -3134.69 0.0710666 0.0994931
8683 2 -3144.36 0.0744946 0.231428
8684 2 -3162.67 0.0583923 0.359308
8685 2 -3102.17 0.0398525 0.121574
8686 2 -3068.32 0.0567876 0.178432
8687 2 -3075.67 0.0365629 0.0992367
8688 2 -3058.15 0.0156136 0.929371
8689 2 -3030.58 0.022306 0.183402
8690 2 -3026.38 0.0154388 0.352472
8691 2 -3022.21 0.0237269 0.472094
8692 2 -3033 0.0120612 0.095174
8693 2 -3025.07 0.0108928 0.141527
8694 2 -3018.94 0.0215486 0.239817
8695 2 -3069.28 0.023427 0.116635
8696 2 -3059.65 0.0327181 0.51737
8697 2 -3080.5 0.0370502 0.228453
8698 2 -3086.16 0.0289412 1.55569
8699 2 -3060.6 0.0361788 0.299545
8700 2 -3064.32 0.0350146 0.225151
8701 2 -3063.3 0.0348093 0.426025
8702 2 -3077.8 0.0516839 0.561503
8703 2 -3121.61 0.0740154 0.229986
8704 2 -3155.29 0.0981809 0.394826
8705 2 -3200.57 0.116113 0.239852
8706 3 -3202.19 0.0901925 0.221346
8707 3 -3197.77 0.105342 0.413789
8708 3 -3161.88 0.0862607 0.935184
8709 3 -3124.39 0.0627405 0.388432
8710 3 -3111.1 0.039585 0.568557
8711 3 -3120.67 0.0711995 0.288568
8712 3 -3168.62 0.0789567 0.359937
8713 3 -3159.92 0.0884332 0.675814
8714 3 -3186.94 0.0750333 0.778348
8715 3 -3167.15 0.0708667 0.6654
8716 3 -3167.04 0.0800152 0.329909
8717 3 -3180.85 0.0791333 0.12438
8718 3 -3154.43 0.0577504 0.571197
8719 3 -3168.63 0.0548675 0.4809
8720 3 -3126.63 0.0574313 0.126051
8721 3 -3158.03 0.0486861 0.145847
8722 3 -3136.24 0.0520224 0.778312
8723 3 -3151.56 0.0650386 0.945379
8724 3 -3177.47 0.0790796 0.331272
8725 3 -3201.01 0.0947923 0.161794
8726 3 -3198.21 0.0847595 0.446079
8727 3 -3180.44 0.074052 0.178211
8728 3 -3196.17 0.0905087 0.671814
8729 3 -3203.54 0.0746222 0.316032
8730 3 -3200.86 0.0847807 0.465343
8731 3 -3244.42 0.111515 0.189227
8732 3 -3237.09 0.0891587 0.804346
8733 3 -3213.25 0.12537 0.156868
8734 3 -3222.53 0.110218 0.509478
8735 3 -3193.48 0.0916415 0.22705
8736 3 -3161.69 0.0524016 0.622765
8737 3 -3163.01 0.0730525 0.224479
8738 3 -3173.24 0.0918881 0.32767
8739 3 -3160.24 0.0786462 0.426498
8740 3 -3169.32 0.0837242 1.27854
8741 3 -3191.41 0.091952 0.486448
8742 3 -3178.58 0.106496 0.290657
8743 3 -3202.73 0.111344 0.616621
8744 3 -3204.43 0.0694971 0.236517
8745 3 -3141.26 0.0572158 1.28148
8746 3 -3101.3 0.0373333 0.434325
8747 3 -3067.87 0.0313186 0.119
8748 3 -3068.45 0.0158761 0.508303
8749 3 -3051.2 0.0205575 0.437785
8750 3 -3042.89 0.0256584 0.747682
8751 3 -3078.02 0.0330293 1.02822
8752 3 -3059.21 0.0340943 0.548071
8753 3 -3087.24 0.0412872 0.440126
8754 3 -3086.67 0.0508049 0.47858
8755 3 -3099.04 0.0415567 0.473192
8756 3 -3078.74 0.0387138 0.430293
8757 3 -3076.95 0.0243441 0.18339
8758 3 -3040.49 0.019237 0.495064
8759 3 -3061.77 0.0135092 0.611628
8760 3 -3046.14 0.0289907 0.145841
8761 3 -3071.68 0.034271 0.259043
8762 3 -3060.74 0.0292383 0.733787
8763 3 -3069.59 0.0415054 0.145726
8764 3 -3094.97 0.0378113 0.410693
8765 3 -3068.31 0.0385556 0.286226
8766 3 -3051.06 0.0178432 0.653462
8767 3 -3054.02 0.036881 0.129175
8768 3 -3070 0.0391294 0.108479
8769 3 -3084.58 0.0300686 0.626086
8770 3 -3078.53 0.0288521 0.686488
8771 3 -3040.36 0.0229275 0.310025
8772 3 -3025.03 0.00992665 0.460468
8773 3 -3029.26 0.0141859 0.818526
8774 3 -3020.51 0.00747216 0.114026
8775 3 -3037.21 0.024561 0.819625
8776 3 -3057.95 0.0268033 0.589319
8777 4 -3048.58 0.0244509 0.672151
8778 3 -3047.06 0.0196968 0.475053
8779 3 -3021.45 0.00628754 0.457278
8780 3 -2996.55 0.00256822 0.633254
8781 3 -3009.12 0.00651276 0.95954
8782 3 -3004.96 0.00236785 0.245665
8783 3 -3007.71 0.0115513 0.246597
8784 3 -3026.74 0.0219541 1.06807
8785 3 -3046.35 0.0431048 0.0998773
8786 3 -3076.19 0.0381494 0.8417
8787 3 -3073.23 0.024863 0.614931
8788 3 -3053.57 0.0337678 0.597869
8789 3 -3071.23 0.0539242 0.555085
8790 3 -3062.75 0.0239695 0.309028
8791 3 -3061.68 0.0375584 0.189737
8792 3 -3113.93 0.0836087 1.19555
8793 3 -3177.96 0.0840457 0.289731
8794 3 -3125.31 0.0656794 0.882463
8795 3 -3167.84 0.0814865 0.352731
8796 3 -3158.1 0.0946432 0.265954
8797 3 -3173.71 0.0921793 0.313161
8798 3 -3181.7 0.0882829 0.586326
8799 3 -3203.28 0.0559184 0.355697
8800 3 -3176.68 0.0672705 0.973944
8801 3 -3150.17 0.0667018 0.778475
8802 3 -3097.07 0.0511374 0.507576
8803 3 -3116.06 0.0465055 0.509736
8804 3 -3101.88 0.0424351 0.197643
8805 3 -3096.74 0.0371955 0.519167
8806 3 -3090.99 0.0522812 0.950316
8807 3 -3096.91 0.0648715 0.231024
8808 3 -3138.47 0.0662381 0.0627575
8809 3 -3102.23 0.0349608 0.459237
8810 3 -3092.99 0.0406442 0.300005
8811 3 -3087.45 0.0484072 0.904322
8812 3 -3135.61 0.0466442 0.299026
8813 4 -3145.21 0.0557951 0.883122
8814 4 -3140.11 0.0661652 0.855307
8815 4 -3134.52 0.0440158 0.987155
8816 4 -3126.8 0.0603196 0.541633
8817 4 -3113.73 0.043076 0.441275
8818 4 -3107.01 0.0471601 0.145708
8819 3 -3123 0.0491516 0.238735
8820 3 -3158.37 0.070249 0.465919
8821 3 -3170.34 0.0751841 0.295646
8822 3 -3192.55 0.0501713 0.212727
8823 3 -3180.44 0.0543908 0.241632
8824 3 -3134.29 0.0596695 0.294626
8825 3 -3148.08 0.0659845 0.341725
8826 3 -3157.63 0.0629509 0.185923
8827 3 -3147.73 0.084037 0.982651
8828 3 -3141.22 0.0774482 0.583719
8829 3 -3150.89 0.0660509 0.132731
8830 3 -3118.52 0.0838686 0.149938
8831 3 -3119.33 0.0607088 0.557685
8832 3 -3145.98 0.0608057 0.445138
8833 3 -3094.48 0.0477318 0.535779
8834 3 -3099.64 0.058343 0.339604
8835 3 -3115.05 0.0473769 0.283101
8836 3 -3119.12 0.0487962 0.398857
8837 2 -3120.12 0.0301091 0.116678
8838 2 -3060.2 0.0203437 0.487205
8839 2 -3078.38 0.0248102 0.112249
8840 2 -3079.17 0.0460348 0.225994
8841 2 -3088 0.0322619 0.372492
8842 2 -3052.84 0.0269976 0.489015
8843 2 -3068.25 0.0511054 0.306637
8844 2 -3077.27 0.0465052 0.0164461
8845 2 -3091.66 0.06161 0.344866
8846 2 -3084.53 0.0300749 0.385949
8847 2 -3029.24 0.0298959 0.0773225
8848 2 -3064.24 0.0281603 0.482771
8849 2 -3053.22 0.0301498 0.232253
8850 2 -3019.61 0.0211333 0.0314082
8851 2 -3007.36 0.00773841 0.150238
8852 2 -3004.7 0.012929 0.142376
8853 2 -3009.34 0.0207049 0.159593
8854 2 -2984.24 0.000777213 0.346216
8855 2 -2977.15 0.0007215 0.106492
8856 2 -2978.19 0.00230266 0.327805
8857 2 -2997.38 0.00827643 0.337873
8858 2 -3012.38 0.0168815 0.89272
8859 2 -3001.99 0.00772329 0.153158
8860 2 -2986.33 0.00234034 0.918351
8861 2 -2984.82 0.00249164 0.598019
8862 2 -2987.62 0.00161914 1.21144
8863 2 -2977.53 1.17596e-05 0.456237
8864 2 -2977.39 0.000742895 0.315001
8865 2 -2977.27 0.00108625 0.181808
8866 2 -2984.5 0.00431298 0.412019
8867 2 -2997.98 0.00947413 0.262078
8868 2 -3007.96 0.0135526 0.20363
8869 2 -2999.78 0.0102866 0.302781
8870 2 -2995.96 0.00846715 0.466713
8871 2 -3006.07 0.0131603 0.715715
8872 2 -3018.82 0.0295506 0.185374
8873 2 -3057.48 0.0364376 0.359011
8874 2 -3075.29 0.0417155 0.310728
8875 2 -3095.24 0.0317447 0.235829
8876 2 -3069.66 0.0324865 0.0139563
8877 2 -3083.02 0.0337703 0.123353
8878 2 -3060.88 0.0446294 0.138205
8879 2 -3056.67 0.0357856 0.324208
8880 2 -3026.11 0.0259227 0.586964
8881 2 -3017.92 0.0134164 0.171421
8882 2 -3023.39 0.0202092 0.926084
8883 2 -3021.21 0.0184431 0.439912
8884 2 -3024.55 0.017079 0.309314
8885 2 -3045.87 0.0241385 0.274117
8886 2 -3051.92 0.0242161 0.150375
8887 2 -3055.8 0.0102545 0.207949
8888 2 -3032.65 0.00832002 0.146354
8889 2 -3056.85 0.0154546 0.0521238
8890 2 -3059.12 0.0159146 0.0122289
8891 2 -3048.82 0.0263926 0.0951931
8892 2 -3066 0.0267361 0.105975
8893 2 -3067.22 0.0241518 0.386695
8894 2 -3075.85 0.0502222 0.143876
8895 2 -3118.28 0.065565 0.25262
8896 2 -3096.41 0.0471606 0.144868
8897 2 -3073.64 0.0568666 0.154416
8898 2 -3064.26 0.0377056 0.232557
8899 2 -3044.19 0.0433137 0.220877
8900 2 -3037.39 0.0309172 0.359036
8901 2 -3060.58 0.0407421 0.0413726
8902 2 -3078.07 0.0362851 0.086682
8903 2 -3036.65 0.01653 0.175961
8904 2 -3029.35 0.0066122 0.235878
8905 2 -3010.02 0.00993804 0.297643
8906 2 -3011.11 0.0159266 0.445606
8907 2 -3036.61 0.0220828 0.400642
8908 2 -3054.25 0.0403418 0.30357
8909 2 -3085.61 0.0202123 0.0799585
8910 2 -3047.26 0.0245813 0.213009
8911 2 -3044.62 0.0329492 0.0335267
8912 2 -3029.43 0.0233766 0.0881573
8913 2 -3030.14 0.0247478 0.148625
8914 2 -3037.71 0.0216591 0.0724875
8915 2 -3023.57 0.0168304 0.113731
8916 2 -3046.37 0.0237252 0.324892
8917 2 -3032.61 0.0215784 0.760165
8918 2 -3072.34 0.0374859 0.207506
8919 2 -3053.11 0.0244889 0.640981
8920 2 -3027.21 0.0240097 0.160351
8921 2 -3055.62 0.0321658 0.298154
8922 2 -3036.93 0.0222692 0.055239
8923 2 -3033.79 0.0299995 0.24341
8924 2 -3020.58 0.0236634 0.408977
8925 2 -3022.36 0.0193387 0.0804394
8926 2 -3002.49 0.0156666 0.506298
8927 2 -3008.89 0.0129941 0.341651
8928 2 -3025.39 0.0162372 0.126366
8929 2 -3003.22 0.00980721 0.626071
8930 2 -3009.55 0.0167511 0.342882
8931 2 -3028.95 0.0172398 0.506184
8932 2 -3017.16 0.0097924 0.309641
8933 2 -3020.18 0.010237 0.671265
8934 2 -2997.04 0.0071594 0.80898
8935 2 -2985.97 0.0035355 0.257839
8936 2 -2992.24 0.0044845 0.751743
8937 2 -2997.06 0.00983098 0.0232938
8938 2 -3012.02 0.0034969 0.214309
8939 2 -3010.13 0.00408438 0.618381
8940 2 -3003.95 0.00185257 0.332739
8941 2 -2997.77 0.00853433 0.133655
8942 2 -3008.74 0.0056126 0.191431
8943 2 -2997.99 0.00620461 0.169763
8944 2 -3018.65 0.0142091 0.327096
8945 2 -3034.15 0.019131 0.0589397
8946 2 -3040.41 0.0209176 0.262227
8947 2 -3055.34 0.0282296 0.119278
8948 2 -3049.78 0.0326407 0.990107
8949 2 -3046.87 0.021486 0.659818
8950 2 -3053.88 0.0196125 0.585011
8951 2 -3027.25 0.0124521 0.260936
8952 2 -3037.27 0.0224922 0.214087
8953 2 -3040.01 0.0180171 0.146188
8954 2 -3028.17 0.0175735 0.0490432
8955 2 -3007.72 0.0271056 0.288052
8956 2 -3036.81 0.0537647 0.126484
8957 2 -3057.89 0.0367947 0.151941
8958 2 -3040.69 0.0364689 0.287534
8959 2 -3069.74 0.0333829 0.145552
8960 2 -3058.3 0.0249515 0.123995
8961 2 -3057.62 0.0323657 0.666839
8962 2 -3057.56 0.0310907 0.214798
8963 2 -3063.34 0.0280713 0.517587
8964 2 -3058.78 0.0296672 0.153167
8965 2 -3056.08 0.02186 0.105984
8966 2 -3036.14 0.019421 0.147277
8967 2 -3064.26 0.0267587 0.299414
8968 2 -3079.75 0.0422752 0.107736
8969 2 -3065.83 0.0444875 0.339748
8970 2 -3056.58 0.0233369 0.318517
8971 2 -3066.3 0.0379162 0.262985
8972 2 -3061.44 0.0436724 0.160387
8973 2 -3090.88 0.0314962 0.213942
8974 2 -3072.58 0.0283268 0.273306
8975 2 -3091.33 0.0403113 0.274351
8976 2 -3100.95 0.0457379 0.211516
8977 3 -3095.87 0.0363114 0.254767
8978 3 -3117.48 0.0483104 0.195375
8979 3 -3106.18 0.0490688 0.52103
8980 2 -3074.1 0.0411744 0.0431105
8981 2 -3098.2 0.0498122 0.406836
8982 2 -3078.16 0.0303314 0.388938
8983 2 -3063.67 0.0256817 0.175506
8984 2 -3065.98 0.0303991 0.157585
8985 2 -3074.59 0.033553 0.07761
8986 2 -3059.62 0.0212168 0.544108
8987 2 -3036.39 0.0214659 0.37273
8988 2 -3051.69 0.0207683 0.166091
8989 2 -3049.14 0.0298914 0.254659
8990 2 -3067.26 0.0233478 0.0385117
8991 2 -3050.99 0.0224614 0.379861
8992 2 -3028.44 0.0192225 0.551176
8993 2 -3045.01 0.0274868 0.413107
8994 2 -3043.47 0.0270955 0.18672
8995 2 -3076.03 0.039864 0.333151
8996 2 -3058.57 0.0228647 0.488031
8997 2 -3079.37 0.0493477 0.620976
8998 2 -3078.13 0.0413425 0.096309
8999 2 -3096.56 0.0374862 0.340979
9000 2 -3057.5 0.0188548 0.0224822
9001 2 -3016.18 0.0118262 0.460733
9002 2 -3017.47 0.0208117 0.103835
9003 2 -3011.31 0.0186567 0.223338
9004 2 -3037.19 0.0320786 0.207273
9005 2 -3033.02 0.022684 0.211099
9006 2 -3041.09 0.026542 0.555486
9007 2 -3073.07 0.0292656 0.225366
9008 2 -3089.33 0.0531079 0.0975548
9009 3 -3089.29 0.039165 0.256262
9010 2 -3072.7 0.0294863 0.363757
9011 2 -3075.05 0.038711 0.583333
9012 2 -3074.54 0.0376792 0.110266
9013 2 -3085.92 0.032531 0.589817
9014 2 -3075.88 0.0507662 0.500675
9015 2 -3101.38 0.0477141 0.213915
9016 2 -3093.08 0.0591104 0.11328
9017 2 -3085.26 0.0509125 0.283545
9018 2 -3092.86 0.0362703 0.245658
9019 2 -3059.86 0.0227347 0.101445
9020 2 -3060.36 0.0212686 0.108063
9021 2 -3091.37 0.0353982 0.396977
9022 2 -3075.28 0.03807 0.165166
9023 2 -3085.63 0.0321102 0.0338196
9024 2 -3087.97 0.0278764 0.38875
9025 2 -3091.31 0.0374025 0.0160146
9026 2 -3076.59 0.0542814 0.0232727
9027 2 -3135.98 0.0734802 0.151363
9028 2 -3142.67 0.0762351 0.0878722
9029 2 -3185.48 0.0854698 0.316105
9030 2 -3149.13 0.0766652 0.498193
9031 2 -3180.93 0.0749525 0.398847
9032 2 -3164.73 0.0876282 0.683271
9033 2 -3196.45 0.148679 0.778232
9034 2 -3172.52 0.117914 0.232652
9035 2 -3210.35 0.110936 0.739851
9036 2 -3202.26 0.100504 0.203351
9037 2 -3180.46 0.0861737 0.0972169
9038 2 -3160.6 0.0545713 0.727914
9039 2 -3164.43 0.0608643 0.237815
9040 2 -3162.99 0.060703 0.0531069
9041 2 -3176.39 0.0807442 0.219698
9042 2 -3185.49 0.102379 0.626619
9043 2 -3172.92 0.0810354 0.454763
9044 2 -3169.95 0.0703459 0.697225
9045 2 -3145.14 0.058205 0.292882
9046 2 -3145.94 0.0900471 0.226974
9047 2 -3151.88 0.0763457 0.532066
9048 2 -3144.06 0.0737898 0.338991
9049 2 -3140.37 0.0725257 0.140577
9050 2 -3138.48 0.0631792 0.178224
9051 2 -3097.5 0.0534375 0.910521
9052 2 -3087.58 0.0367026 0.198371
9053 2 -3096.75 0.0447461 0.159561
9054 2 -3098.95 0.0403451 0.196055
9055 2 -3086.15 0.0626502 0.113262
9056 2 -3093.12 0.0495031 0.0987023
9057 2 -3106.28 0.0481369 0.150458
9058 2 -3102.45 0.0312473 0.0266236
9059 2 -3072.52 0.0309592 0.202461
9060 2 -3067.74 0.0310558 0.474215
9061 2 -3051.17 0.0280313 0.297202
9062 2 -3060.35 0.0362685 0.231354
9063 2 -3063.07 0.0196866 0.212198
9064 2 -3069.6 0.023605 0.334485
9065 2 -3067.86 0.0188868 0.577178
9066 2 -3029.79 0.0110853 0.0242449
9067 2 -3037.08 0.0293033 0.0493113
9068 2 -3069.83 0.0516038 0.498598
9069 2 -3061.55 0.0376948 0.351862
9070 2 -3071.09 0.0456936 0.152038
9071 2 -3067.56 0.0317204 0.268251
9072 2 -3043.72 0.0208254 0.263915
9073 2 -3012.5 0.0166635 0.071143
9074 2 -3016.21 0.0244607 0.223768
9075 2 -3036.71 0.012212 0.103326
9076 2 -3017.11 0.013474 0.296685
9077 2 -3018.13 0.0132687 0.397534
9078 2 -3001.16 0.00946597 0.344803
9079 2 -3001.29 0.00716628 0.662951
9080 2 -3001.29 0.0134392 0.513107
9081 2 -3017.46 0.0196036 0.238149
9082 2 -3043.92 0.0311904 0.925989
9083 2 -3066.09 0.0286245 0.475102
9084 2 -3054.69 0.0210214 0.0128631
9085 2 -3065.02 0.0422367 0.195815
9086 2 -3056.24 0.0259516 0.541819
9087 2 -3038.66 0.0145228 0.543494
9088 2 -3020.6 0.00672826 0.150104
9089 2 -3032.7 0.0117146 0.282555
9090 2 -3037.02 0.0255817 0.506606
9091 2 -3043.26 0.0190656 0.315113
9092 2 -3060.04 0.019281 0.90032
9093 2 -3043.1 0.0190197 0.291268
9094 2 -3059.79 0.0283305 0.0715319
9095 2 -3076.39 0.0238681 0.202995
9096 2 -3080.65 0.0281794 0.149106
9097 2 -3072.74 0.0250806 1.29291
9098 2 -3065.25 0.018675 0.622987
9099 2 -3059.55 0.0269825 0.164162
9100 2 -3054.53 0.0382303 0.166721
9101 2 -3020.64 0.0126322 0.370461
9102 2 -3019.42 0.0200761 0.140251
9103 2 -3041.64 0.0186298 0.393882
9104 2 -3042.39 0.013384 0.651814
9105 2 -3016.36 0.0100815 0.198629
9106 2 -2997.86 0.00473928 0.513234
9107 2 -2999.86 0.0165306 0.199285
9108 2 -3023.04 0.0139839 0.308883
9109 2 -3016.65 0.00912177 0.449433
9110 2 -2989.71 0.00375642 0.225904
9111 2 -2983.31 0.00139517 0.165909
9112 2 -2984.2 0.00249764 0.332449
9113 2 -2983.64 0.0016093 0.290668
9114 2 -2985.25 0.00500521 0.275065
9115 2 -2990.55 0.00584073 0.333684
9116 2 -2990.41 0.00195378 0.530464
9117 2 -2985.88 0.00102156 0.909135
9118 2 -2982.83 3.51923e-05 0.278152
9119 2 -2986.72 0.00167885 1.02137
9120 2 -2991.13 0.00117743 0.664611
9121 2 -2982.85 0.000304453 0.102045
9122 2 -2991.09 0.00718201 0.382897
9123 2 -2983.65 0.00209191 0.150647
9124 2 -2990.03 0.00149359 0.421135
9125 2 -2984.87 0.00165031 0.613655
9126 2 -2982.83 9.45881e-05 0.0839544
9127 2 -2984.68 0.00401749 0.237109
9128 2 -3002.43 0.00376452 0.0992651
9129 2 -2982.91 0.000104522 0.293958
9130 2 -2987.2 0.0022582 1.06422
9131 2 -2983.18 0.000234106 0.35958
9132 2 -2985.28 0.0051352 0.0846365
9133 2 -2990.12 0.00295941 0.419837
9134 2 -2985.82 0.00181618 0.811302
9135 2 -2984.66 0.00124351 0.610945
9136 2 -2989.86 0.000816077 0.264008
9137 2 -2984.69 0.00422905 0.143814
9138 2 -2993.35 0.000877784 1.10992
9139 2 -2986.51 0.00788945 0.20137
9140 2 -2995.21 0.0063931 0.331417
9141 2 -2993.24 0.00464319 0.104915
9142 2 -3005.81 0.00455832 0.30256
9143 2 -3000.64 0.00524234 0.51102
9144 2 -3001.14 0.0137995 0.358524
9145 2 -3009.83 0.0159741 0.0982476
9146 2 -3016.11 0.025668 0.370911
9147 2 -3009.85 0.00667317 0.213438
9148 2 -3010.35 0.00955096 0.0975057
9149 2 -3022.17 0.00763607 0.215209
9150 2 -3003.11 0.00459816 0.464055
9151 2 -3002.47 0.00572381 0.237829
9152 2 -3000.63 0.00541922 0.183004
9153 2 -2996.55 0.00597967 0.209967
9154 2 -2996.22 0.00477884 0.121123
9155 2 -3000.51 0.00435979 0.0326044
9156 2 -2992.78 0.0020882 0.0901221
9157 2 -2990.51 0.00247447 0.548792
9158 2 -2990.25 0.00612163 0.175906
9159 2 -3005.81 0.00672959 0.139449
9160 2 -3019.82 0.013867 0.21226
9161 2 -3029.63 0.016645 0.441129
9162 2 -3037.31 0.0267939 0.110863
9163 2 -3058.92 0.0336096 0.0925203
9164 2 -3066.98 0.0243172 0.288294
9165 2 -3027.33 0.0141742 0.51691
9166 2 -3026.81 0.0308347 0.130104
9167 2 -3046.19 0.0175259 0.249177
9168 2 -3025.82 0.0169154 0.166486
9169 2 -3016.56 0.0140164 0.36753
9170 2 -3012.61 0.0138503 0.868367
9171 2 -3029.12 0.0201271 0.145316
9172 2 -3058.11 0.0400519 0.289996
9173 2 -3048.69 0.0291301 0.154391
9174 2 -3035 0.0222554 0.341262
9175 2 -3041.18 0.0233379 0.265532
9176 2 -3043.82 0.0163234 0.124197
9177 2 -3046.52 0.0058955 0.587349
9178 2 -3039.09 0.0229563 0.559408
9179 2 -3031.61 0.0160037 0.260887
9180 2 -3039.52 0.013256 0.173093
9181 2 -3031.98 0.0124263 0.187516
9182 2 -3039.51 0.028945 0.237311
9183 2 -3026.71 0.0112461 0.231757
9184 2 -3026.29 0.0197042 0.414495
9185 2 -3047.63 0.023259 0.125649
9186 2 -3063.35 0.0428733 0.410622
9187 2 -3085.24 0.0389364 0.249376
9188 2 -3102.75 0.0345986 0.311945
9189 2 -3146.34 0.0332469 0.205554
9190 2 -3133.05 0.049386 0.567176
9191 2 -3136.85 0.0691482 0.17684
9192 2 -3126.72 0.0561736 0.179505
9193 2 -3109.55 0.0583817 0.0652827
9194 2 -3113.95 0.0429656 0.12895
9195 2 -3071.65 0.0358758 0.374151
9196 2 -3120.27 0.0412118 0.00497396
9197 2 -3114.22 0.0453751 0.0179019
9198 2 -3064.62 0.0251728 0.0701796
9199 2 -3066.15 0.0305036 0.689906
9200 2 -3062.84 0.0226327 0.518432
9201 2 -3068.28 0.0144356 0.749046
9202 2 -3035.42 0.013105 0.494048
9203 2 -3012.79 0.0159973 0.546823
9204 2 -3041.5 0.00894834 0.026401
9205 2 -3050.19 0.0122578 0.174731
9206 2 -3035.29 0.0253065 0.347426
9207 2 -3060.93 0.0235989 0.549904
9208 2 -3075.42 0.0186806 0.303588
9209 2 -3069.2 0.0424053 0.147285
9210 2 -3064.75 0.0284409 0.261267
9211 2 -3052.12 0.030747 0.250206
9212 2 -3056.95 0.0386312 0.698076
9213 2 -3061.37 0.0195689 0.267068
9214 2 -3061.57 0.0192054 0.0919768
9215 2 -3045.79 0.0198933 0.318505
9216 2 -3028.97 0.0143154 0.73938
9217 2 -3044.9 0.019028 0.651207
9218 2 -3054.34 0.0424242 0.75627
9219 2 -3058.56 0.0407568 0.163555
9220 2 -3058.38 0.0336814 0.214592
9221 2 -3073.71 0.0260461 0.745322
9222 2 -3012.39 0.00566234 0.304667
9223 2 -3039.19 0.0175754 0.215324
9224 2 -3033.87 0.0230837 0.0309133
9225 2 -3048.25 0.0528934 0.178274
9226 2 -3103.85 0.0602521 0.0993164
9227 2 -3093.68 0.047846 0.289778
9228 2 -3089.76 0.0426192 0.496176
9229 2 -3091.6 0.0386711 0.720639
9230 2 -3065.57 0.0408118 0.187794
9231 2 -3067.79 0.011841 0.150813
9232 2 -3053.24 0.0124505 0.209084
9233 2 -3033.28 0.0130238 0.330887
9234 2 -3029.43 0.01261 0.195618
9235 2 -3044.1 0.0329627 0.075344
9236 2 -3070.99 0.025982 0.0336716
9237 2 -3049.95 0.0126605 0.21954
9238 2 -3022.26 0.0114139 0.123515
9239 2 -3011.32 0.0101479 0.263009
9240 2 -3008.3 0.0124859 0.171601
9241 2 -3035.46 0.0171178 0.438999
9242 2 -3033.95 0.0130267 0.686292
9243 2 -3052.62 0.0278332 0.224738
9244 2 -3088.14 0.0394054 0.914686
9245 2 -3062.95 0.0411007 0.177157
9246 2 -3068.11 0.0284799 0.626123
9247 2 -3053.67 0.029574 0.10659
9248 2 -3057.64 0.0282407 0.105417
9249 2 -3049.12 0.0164605 0.220887
9250 2 -3066.35 0.0319234 0.228647
9251 2 -3047.18 0.00972865 1.32949
9252 2 -3028.4 0.0267021 0.0508522
9253 2 -3045.18 0.0284872 0.396929
9254 2 -3055.28 0.0482466 0.569887
9255 2 -3072.48 0.0316839 0.0769591
9256 2 -3034.52 0.00989616 0.0277458
9257 2 -3057.38 0.0223822 0.0792774
9258 2 -3052.87 0.0411824 0.432088
9259 2 -3062.2 0.04105 0.257485
9260 2 -3088.96 0.0649705 0.27852
9261 2 -3135.5 0.0680968 0.608887
9262 2 -3150.05 0.0781594 0.19982
9263 2 -3121.78 0.0759308 0.264971
9264 2 -3152.82 0.0950621 1.2509
9265 2 -3141.66 0.0799866 0.143948
9266 2 -3146.71 0.079229 0.219302
9267 2 -3169.21 0.0666841 0.417359
9268 2 -3161.49 0.073087 0.179748
9269 2 -3127.39 0.0618319 0.631866
9270 2 -3115.06 0.0659825 0.260289
9271 2 -3119.96 0.0554773 0.166268
9272 2 -3130 0.0552718 0.523303
9273 2 -3125.7 0.0712568 0.188816
9274 2 -3151.76 0.078079 0.406184
9275 2 -3181.26 0.0855715 0.136057
9276 2 -3202.49 0.102073 0.317232
9277 2 -3211.92 0.10482 0.109465
9278 2 -3207.88 0.098235 0.0829536
9279 2 -3196.42 0.086193 0.566142
9280 2 -3188.05 0.0897583 0.172933
9281 2 -3185.38 0.0766546 0.508455
9282 2 -3203.32 0.0798713 0.3365
9283 2 -3184.68 0.0662569 0.574731
9284 2 -3169.94 0.0718568 0.606735
9285 2 -3170.31 0.0860852 0.182096
9286 3 -3160.78 0.0736278 0.100374
9287 3 -3231.7 0.0790136 0.74537
